-4.180513999999999619e+00 -5.174182000000000059e+00
-4.192415999999999698e+00 -5.199512000000000356e+00
-4.226901999999999937e+00 -5.190966999999999665e+00
-4.208286000000000193e+00 -5.186999000000000137e+00
-4.223544999999999661e+00 -5.185167999999999999e+00
-4.225070999999999799e+00 -5.186389000000000138e+00
-4.196994000000000113e+00 -5.174182000000000059e+00
-4.223239000000000409e+00 -5.179064999999999586e+00
-4.227816999999999936e+00 -5.168993999999999645e+00
-4.240024000000000015e+00 -5.176928000000000196e+00
-4.224154999999999660e+00 -5.166247000000000256e+00
-4.223544999999999661e+00 -5.164416000000000118e+00
-4.227816999999999936e+00 -5.165942000000000256e+00
-4.243992000000000431e+00 -5.172960999999999920e+00
-4.242466000000000292e+00 -5.158922999999999703e+00
-4.258945999999999898e+00 -5.154955000000000176e+00
-4.229038000000000075e+00 -5.144884000000000235e+00
-4.231174000000000213e+00 -5.154650000000000176e+00
-4.258945999999999898e+00 -5.145190000000000374e+00
-4.252842000000000233e+00 -5.144579000000000235e+00
-4.242771000000000292e+00 -5.138780999999999821e+00
-4.254978000000000371e+00 -5.136034000000000432e+00
-4.243992000000000431e+00 -5.151904000000000039e+00
-4.273594000000000115e+00 -5.148240999999999623e+00
-4.257419999999999760e+00 -5.137254999999999683e+00
-4.270847999999999978e+00 -5.132067000000000156e+00
-4.250706000000000095e+00 -5.135729000000000433e+00
-4.273289000000000115e+00 -5.131456000000000017e+00
-4.260472000000000037e+00 -5.121080000000000076e+00
-4.280612999999999779e+00 -5.135119000000000433e+00
-4.292209999999999859e+00 -5.138475999999999821e+00
-4.301670999999999800e+00 -5.124742999999999604e+00
-4.295872000000000135e+00 -5.137254999999999683e+00
-4.276646000000000392e+00 -5.135119000000000433e+00
-4.276951000000000391e+00 -5.129014999999999880e+00
-4.283665000000000056e+00 -5.119248999999999938e+00
-4.264439000000000313e+00 -5.121691000000000216e+00
-4.268710999999999700e+00 -5.100023000000000195e+00
-4.270847999999999978e+00 -5.111925000000000274e+00
-4.296178000000000274e+00 -5.115281999999999663e+00
-4.290989999999999860e+00 -5.106125999999999721e+00
-4.272374000000000116e+00 -5.093308999999999642e+00
-4.307469000000000214e+00 -5.101549000000000333e+00
-4.284581000000000195e+00 -5.102159000000000333e+00
-4.311741999999999742e+00 -5.083542999999999701e+00
-4.299229000000000411e+00 -5.099718000000000195e+00
-4.310825999999999603e+00 -5.093918999999999642e+00
-4.328527000000000236e+00 -5.091173000000000393e+00
-4.315709000000000017e+00 -5.090867000000000253e+00
-4.321202000000000432e+00 -5.091783000000000392e+00
-4.298924000000000412e+00 -5.085373999999999839e+00
-4.305943000000000076e+00 -5.082321999999999562e+00
-4.320592000000000432e+00 -5.087509999999999977e+00
-4.324558999999999820e+00 -5.082627999999999702e+00
-4.332798999999999623e+00 -5.063400999999999819e+00
-4.320287000000000432e+00 -5.063705999999999818e+00
-4.333714999999999762e+00 -5.071945999999999621e+00
-4.316930000000000156e+00 -5.067979000000000234e+00
-4.331883999999999624e+00 -5.049362999999999602e+00
-4.331273000000000373e+00 -5.048752999999999602e+00
-4.325169999999999959e+00 -5.051498999999999739e+00
-4.356297999999999782e+00 -5.049362999999999602e+00
-4.345311999999999841e+00 -5.066148000000000096e+00
-4.344700999999999702e+00 -5.049057999999999602e+00
-4.339513000000000176e+00 -5.044480000000000075e+00
-4.383154000000000217e+00 -5.068894000000000233e+00
-4.346531999999999840e+00 -5.058824000000000431e+00
-4.359960000000000058e+00 -5.062485999999999819e+00
-4.368199999999999861e+00 -5.060959999999999681e+00
-4.334019999999999762e+00 -5.035019000000000133e+00
-4.350195000000000256e+00 -5.042648999999999937e+00
-4.362402000000000335e+00 -5.039596999999999660e+00
-4.359960000000000058e+00 -5.016098000000000390e+00
-4.372778000000000276e+00 -5.021897000000000055e+00
-4.385595000000000354e+00 -5.042648999999999937e+00
-4.344395999999999702e+00 -5.039901999999999660e+00
-4.367894999999999861e+00 -5.011826000000000114e+00
-4.354466999999999643e+00 -5.009994999999999976e+00
-4.334935999999999900e+00 -5.002060000000000173e+00
-4.354161999999999644e+00 -4.997786999999999757e+00
-4.356602999999999781e+00 -5.010604999999999976e+00
-4.351415000000000255e+00 -5.011826000000000114e+00
-4.352941000000000393e+00 -4.993210000000000370e+00
-4.376134999999999664e+00 -5.003891000000000311e+00
-4.368504999999999860e+00 -4.994735999999999621e+00
-4.342869999999999564e+00 -4.994735999999999621e+00
-4.380101999999999940e+00 -4.988936999999999955e+00
-4.374609000000000414e+00 -4.981918000000000291e+00
-4.379491999999999940e+00 -4.974288999999999739e+00
-4.368811000000000000e+00 -4.982834000000000430e+00
-4.384070000000000356e+00 -4.980087000000000153e+00
-4.383154000000000217e+00 -4.987410999999999817e+00
-4.375829999999999664e+00 -4.975813999999999737e+00
-4.382238000000000078e+00 -4.978561000000000014e+00
-4.369116000000000000e+00 -4.980697000000000152e+00
-4.386510999999999605e+00 -4.977646000000000015e+00
-4.402074999999999960e+00 -4.964522999999999797e+00
-4.385290000000000354e+00 -4.955672999999999995e+00
-4.379186999999999941e+00 -4.948348000000000191e+00
-4.362707000000000335e+00 -4.944990999999999914e+00
-4.354771999999999643e+00 -4.943464999999999776e+00
-4.367589999999999861e+00 -4.944990999999999914e+00
-4.394141000000000297e+00 -4.934004999999999974e+00
-4.381628000000000078e+00 -4.941633999999999638e+00
